display_name,party_type,tin_display,country_code,transaction_code,email,address_full,buyer_document,buyer_document_number,buyer_idtku,seller_display_name,seller_internal_party_id__do_not_edit,internal_party_id__do_not_edit
CV. Restu Sukses Mandiritama,buyer,807933833526000,IDN,4,,"JL. GATOT SUBROTO NO. 157 RT.004 RW.008 JAYENGAN, SERENGAN, KOTA SURAKARTA JAWA TENGAH",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Purindo Solusi Rekadaya,buyer,312717432017000,IDN,4,,"GEDUNG TRANKA JL. RAYA PASAR MINGGU KM 17,5 NO.17 RT. 001 RW. 001 PEJATEN TIMUR - PASAR MINGGU JAKARTA SELATAN DKI JAKARTA RAYA",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Kriya Eratama Intech,buyer,833420268413000,IDN,4,,"JL. ANGSANA II BLOK AE-27 DELTA SILICON INDUSTRIAL PARK SUKARESMI, CIKARANG SELATAN KAB. BEKASI JAWA BARAT",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. The Master Steel Manufactory,buyer,10030567007000,IDN,4,,"Jl. Raya Bekasi KM 21, Rawa Terate, Cakung, Kota Adm. Jakarta Timur, DKI Jakarta 13920",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Panca Amara Utama,buyer,21612924011000,IDN,4,,"GD DBS TOWER LT.18 CIPUTRA WORLD 1 JAKARTA, JL. PROF. DR. SATRIO KAV.3-5 KARET KUNINGAN-SETIABUDI JAKARTA SELATAN",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Eyd Technic Indonesia,buyer,927128801015000,IDN,4,,"JL. KH ABDULLAH SYAFE'I NO.1 (TEBET UTARA DALAM 34) RT.005, RW.001, TEBET TIMUR, TEBET, JAKARTA SELATAN DKI JAKARTA",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Lavatextiles Bvba Indonesia,buyer,33037441022000,IDN,4,,GD. CITYLOFTS SUDIRMAN LT.11 UNIT 1119 JL. K.H.MAS MANSYUR NO. 121 KARET TENGSIN KARET TENGSIN TANAH ABANG JAKARTA PUSAT DKI JAKARTA,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Teknindo Cipta Internasional,buyer,24931727047000,IDN,4,,KOMPLEK SENTRA INDUSTRI TERPADU PIK BLOK D2 NO. 03 RT.004 RW.003 KAMAL MUARA - PENJARINGAN JAKARTA UTARA - DKI JAKARTA RAYA,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Muliamakmur Elektrikatama,buyer,16745523431000,IDN,4,,"JL. JABABEKA VIII A SFB BLOK B 11 V K.I.JABABEKA, BEKASI",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Indofood Sukses Makmur Tbk,buyer,15426588092000,IDN,4,,"INDOFOOD TOWER LT.27, SUDIRMAN PLAZA JL. JENDERAL SUDIRMAN KAV 76-78, SETIABUDI, JAKARTA SELATAN - DKI JAKARTA 12910",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Cnc Disain Nusantara,buyer,10718310056000,IDN,4,,"KAWASAN INDUSTRI PULOGADUNG JL PULO BUARAN V, RAWA TERATE, CAKUNG, KOTA ADM. JAKARTA TIMUR, DKI JAKARTA, 13920",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Schenker Logistics Indonesia,buyer,13568845058000,IDN,4,,GEDUNG MILLENNIUM CENTENNIAL CENTER LT.19 UNIT A-F & H JL JENDERAL SUDIRMAN KAV.25 Blok 000 No.000 RT:000 RW:000 Kel.KARET Kec.SETIABUDI Kota/Kab.JAKARTA SELATAN DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Inkoasku,buyer,11347358046000,IDN,4,,"JALAN SURYA UTAMA KAVLING I-65A2 KAWASAN INDUSTRI SURYACIPTA, KUTANEGARA, CIAMPEL, KAB.KARAWANG, JAWA BARAT, 41363",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Toyota Tsusho Mechanical & Engineering Service Indonesia,buyer,10720753059000,IDN,4,,"Kawasan Industri MM.2100, BM Rental Factory B.3-4, Jl. Madura I Blok L.9 Cikedokan Cikarang Barat Kab. Bekasi Jawa Barat 17530",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Timur Megah Steel,buyer,11329158631000,IDN,4,,"JL EMBONG KENONGO, EMBONG KALIASIN, CENTENG, KOTA SURABAYA, JAWA TIMUR, 60271",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Mhe-Demag Indonesia,buyer,10005890055000,IDN,4,,"GRAHA INTI FAUZI LT. 6 JL. BUNCIT RAYA, PEJATEN BARAT, PASAR MINGGU, KOTA ADM. JAKARTA SELATAN, DKI JAKARTA, 12510",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Berlina Tbk,buyer,11329232054000,IDN,4,,JL. JABABEKA RAYA KAWASAN INDUSTRI JABABEKA CIKARANG E NO. 12-17 MANGUNHARJA CIKARANG UTARA KAB BEKASI JAWA BARAT 17630,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Pas Argus Indonesia,buyer,628801524014000,IDN,4,,"GEDUNG MENARA BPJAMSOSTEK, MENARA UTARA LANTAI KUNINGAN BARAT, MAMPANG PRAPATAN KOTA ADM. JAKARTA SELATAN DKI JAKARTA",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Weir Minerals Indonesia,buyer,24976938725000,IDN,4,,"JL MULAWARMAN BATAKAN, MANGGAR, BALIKPAPAN TIMUR, KOTA BALIKPAPAN, KALIMANTAN TIMUR",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Unifoods Indonesia,buyer,21930151057000,IDN,4,,"JL. JABABEKA IX BLOK E 18-26 KAWASAN INDUSTRI JABABEKA, CIKARANG, BEKASI, JAWA BARAT 17530",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Abb Sakti Industri,buyer,10615532055000,IDN,4,,"WORLD TRADE CENTER 3 LANTAI, 25 DAN 26 JL JEND.SUDIRMAN 29-31 RT. 008 RW. 003 KARET SETIABUDI KOTA ADM. JAKARTA SELATAN DKI JAKARTA 12920",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Energi Mekanika Indonesia,buyer,315809434451000,IDN,4,,RUKO FRANKFRUT BLOK A NO.9 GADING SERPONG - TANGERANG,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Price Trandos Engineering,buyer,754100030001000,IDN,4,,"JL. UTAN KAYU, LIMAN BUILDING 2ND FLOOR NO. 100 UTAN KAYU UTARA MATRAMAN JAKARTA TIMUR DKI JAKARTA",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Three Phase Engineering Solusi,buyer,311683601418000,IDN,4,,"JL. MEKARJAYA RAYA II NO.8 KO.KAW.IND. MEKARJAYA RT.00 RW.00, MEKAR JAYA, SEPATAN, KAB. TANGERANG, BANTEN",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. New Priok Container Terminal One,buyer,705366912043000,IDN,4,,JL. TERMINAL KALIBARU RAYA KAV B NO.1 Blok 000 No.000 RT:000 RW:000 Kel.KALIBARU Kec.CILINCING Kota/Kab.JAKARTA UTARA DKI JAKARTA 14110,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Clama Indonesia,buyer,10720886057000,IDN,4,,"KOTA BUKIT INDAH ST-2 BLOK DII NO.11 & 12, DANGDEUR, BUNGURSARI, PURWAKARTA, JAWA BARAT 41181",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Berkat Asia Jaya,buyer,315447276604000,IDN,4,,JL. KLAKAHREJO PERUM TCBD TK.I/26 RT.04 RT.01 KANDANGAN - BENOWO SURABAYA,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Warlbor International Indonesia,buyer,419840095215000,IDN,4,,KAWASAN INDUSTRI TUNAS KABIL TYPE 5-D - 5-D1,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Fuji Kinzoku Indonesia,buyer,27278548433000,IDN,4,,"JL MITRA RAYA II BLOK E1, KAW INDUSTRI MITRA KARAWANG, PARUNGMULYA, CIAMPEL, KARAWANG, JAWA BARAT",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Indoscada Perkasa Jaya,buyer,15819188409000,IDN,4,,"JL. PRAMUKA A NO.80, BUNDER, BUNDER JATILUHUR KAB. PURWAKARTA JAWA BARAT",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Framas Indonesia,buyer,10816064431000,IDN,4,,"KAWASAN INDUSTRI MM 2100, JL.SULAWESI BLOK M 33-34, DESA GANDAMEKAR, CIKARANG BARAT BEKASI",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Bintang Mas Karya Nusantara,buyer,665556114407000,IDN,4,,"RUKO GRAND GALAXY CITY, JAKASETIA, BEKASI SELATAN, KOTA BEKASI, JAWA BARAT",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Pacific Eastern Coconut Utama,buyer,16346447442000,IDN,4,,JALAN RAYA CIJULANG DSN CIOKONG RT. 001 RW. SUKARESIK SIDAMULIH,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Krakatau Nippon Steel Synergy,buyer,316543495417000,IDN,4,,JALAN EROPA I KAVLING A2 KAWASAN INDUSTRI KRAKATAU WARNASARI CITANGKIL KOTA CILEGON BANTEN,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Anugerah Jaya Abadi,buyer,25149816614000,IDN,4,,"JL KRANGGAN NO 102 KAV 20, BUBUTAN BUBUTAN BUBUTAN KOTA SURABAYA JAWA TIMUR",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Andritz Hydro,buyer,10717098058000,IDN,4,,"JALAN TALANG N0MOR 3 PEGANGSAAN, PEGANGSAAN, MENTENG, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA, 10320",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Riau Andalan Pulp & Paper,buyer,13418579092000,IDN,4,,"Jl. Teluk Betung No.31, Kebon Melati, Tanah Abang, Jakarta Pusat",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Euroasiatic Jaya,buyer,13145867056000,IDN,4,,KOMPLEK PERGUDANGAN TAMAN TEKNO BSD SEKTOR XI BLOK G2 NO 3-5 SETU SETU KOTA TANGERANG SELATAN - BANTEN,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Kayu Mebel Indonesia,buyer,703984005603000,IDN,4,,"MANUNGGAL JATI - NO.- RT.007 RW. 001 KEL.JATIKALANG KEC.KRIAN SIDOARJO, JWA TIMUR",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Berkat Mandiri Pertama,buyer,431064732451000,IDN,4,,"GEDUNG EDUCENTER LANTAI 2A UNIT 22780, JALAN SEKOLAH FORESTA NOMOR 8 BSD CITY RT.002 RW 001",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Trinitas Sejahteratama,buyer,19244441411000,IDN,4,,RUKAN CROWN GREEN LAKE CITY BLOK H NO.022 RT. 002 RW.014 PETIR CIPONDOH KOTA TANGERANG BANTEN,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Karya Fajar Indonesia,buyer,904696457409000,IDN,4,,"PERUMAHAN BUKIT KENCANA RESIDENCE BLOK 32 NOMOR 07, CIBENING, BUNGURSARI, KAB. PURWAKARTA, JAWA BARAT, 41181",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Naku Freight Indonesia,buyer,19362490058000,IDN,4,,"GD. NOBLE HOUSE LT.17, JL. DR. IDE ANAK AGUNG GDE AGUNG KAV. E.4.2 NO.2 Blok 0000 No.0000 RT:000 RW:000 Kel.- Kec.- Kota/Kab.JAKARTA SELATAN DKI JAKARTA 00000",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Pas Jaya Mandiri,buyer,32979775039000,IDN,4,,JL. KEDOYA RAYA NO.4 Blok 000 No.000 RT:002 RW:002 Kel.KEDOYA SELATAN Kec.KEBON JERUK Kota/Kab.JAKARTA BARAT DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Sinar Surya Sentosa Sejahtera,buyer,24511784415000,IDN,4,,TAMAN TECNO BSD SEKTOR XI H9 NO.1 Blok 0000 No.0000 RT:000 RW:000 Kel.SETU Kec.SETU Kota/Kab.TANGERANG SELATAN BANTEN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Eterna Karya Sejahtera,buyer,17735978029001,IDN,4,,"KOMP DUTA MERLIN, JL. GAJAH MADA 3-5 Blok C No.31 RT:000 RW:000 Kel.PETOJO UTARA Kec.GAMBIR Kota/Kab.JAKARTA PUSAT DKI JAKARTA 00000",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Wahana Engineering Solusindo,buyer,26170829009000,IDN,4,,JL RAYA CILANGKAP Blok 000 No.114 RT:004 RW:001 Kel.CILANGKAP Kec.CIPAYUNG Kota/Kab.JAKARTA TIMUR DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Effrensindo Kencana,buyer,20875779027000,IDN,4,,GRAHA CEMPAKA MAS Blok D No.17 RT:000 RW:000 Kel.SUMUR BATU Kec.KEMAYORAN Kota/Kab.JAKARTA PUSAT DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Industrial Robotic Automation,buyer,824697437604000,IDN,4,,RAYA BRINGIN Blok 000 No.32 RT:008 RW:001 Kel.BRINGIN Kec.SAMBIKEREP Kota/Kab.SURABAYA JAWA TIMUR 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
Hastech Instrumindo,buyer,16945016013000,IDN,4,,JL CIPUTAT RAYA Blok 000 No.5-6 RT:005 RW:007 Kel.PONDOK PINANG Kec.KEBAYORAN LAMA Kota/Kab.JAKARTA SELATAN DKI JAKARTA RAYA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Agatos Multi Solusi,buyer,22090690615000,IDN,4,,Ruko Megah Raya A-32 Jl. Raya Kalirungkut 5 Blok 000 No.000 RT:000 RW:000 Kel.Kalirungkut Kec.Rungkut Kota/Kab.Surabaya Jawa Timur 60293,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Printindo Utama,buyer,15392699415000,IDN,4,,JL. ARYA KEMUNING KP. PENGASINAN Blok 000 No.000 RT:003 RW:003 Kel.PERIUK JAYA Kec.PERIUK Kota/Kab.TANGERANG BANTEN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Mega Pratama Ferindo,buyer,16993131415000,IDN,4,,KAWASAN INDUSTRI JATAKE JL. INDUSTRI RAYA III Blok AB No.5 RT:000 RW:000 Kel.BUNDER Kec.CIKUPA Kota/Kab.TANGERANG BANTEN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Simotech Global Indonesia,buyer,25665860086000,IDN,4,,RUKO TAMAN MERUYA PLAZA II Blok B No.1 RT:000 RW:000 Kel.MERUYA UTARA Kec.KEMBANGAN Kota/Kab.JAKARTA BARAT DKI JAKARTA 11620,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Akral Idee Mandiri,buyer,13264510039000,IDN,4,,JL. KOMP GREEN VILLE Blok BG No.62 RT:011 RW:014 Kel.DURI KEPA Kec.KEBON JERUK Kota/Kab.JAKARTA BARAT DKI JAKARTA` 11510,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Federal Solusi Indotama,buyer,315376236614000,IDN,4,,JL. JAKSA AGUNG SUPRAPTO RUKO SENTRA FORTUNA KAV 1 Blok 000 No.000 RT:002 RW:008 Kel.KETABANG Kec.GENTENG Kota/Kab.SURABAYA JAWA TIMUR 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Gresik Power Indonesia,buyer,18242644058000,IDN,4,,JALAN RAYA ROOMO Blok 000 No.000 RT:000 RW:000 Kel.ROOMO Kec.MANYAR Kota/Kab.GRESIK JAWA TIMUR 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Ragil Suksesindo Perkasa,buyer,944952142212000,IDN,4,,JL. SIMPANG TETAP Blok 000 No.67 RT:000 RW:000 Kel.SIMPANG TETAP DARUL IKHSA Kec.DUMAI BARAT Kota/Kab.DUMAI RIAU 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Barokah Abadi Jaya,buyer,27741008517000,IDN,4,,RUKO GRAFIKA RAYA NO. 3A JL. GRAFIKA RAYA Blok 000 No.000 RT:002 RW:008 Kel.BANYUMANIK Kec.BANYUMANIK Kota/Kab.SEMARANG JAWA TENGAH 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Evoluzione Tyres,buyer,315480723439000,IDN,4,,"JL. RAYA PURWADADI-KALIJATI, DSN KALIANGBAWANG Blok 000 No.000 RT:017 RW:008 Kel.WANAKERTA Kec.PURWADADI Kota/Kab.SUBANG JAWA BARAT 00000",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Sapta Tunas Teknologi,buyer,731101481026000,IDN,4,,"JL MANGGA DUA RAYA, KOMPLEK HARCO MANGGA DUA Blok J No.16 RT:011 RW:013 Kel.MANGGA DUA SELATAN Kec.MANGGA DUA Kota/Kab.JAKARTA PUSAT DKI JAKARTA 00000",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Sewu Jaya Utama,buyer,27445964121000,IDN,4,,JL BRIGJEN KATAMSO Blok 000 No.128 RT:000 RW:000 Kel.KAMPUNG BARU Kec.MEDAN MAIMUN Kota/Kab.MEDAN SUMATERA UTARA 20158,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Sumiden Serasi Wire Products,buyer,10693471055000,IDN,4,,JL. PAHLAWAN Blok 000 No.000 RT:004 RW:007 Kel.KARANGASEM TIMUR Kec.CITEUREUP Kota/Kab.BOGOR JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Gd Indonesia,buyer,21938832058000,IDN,4,,JL. KIG RAYA BARAT Blok G No.8 RT:000 RW:000 Kel.RANDUAGUNG Kec.KEBONMAS Kota/Kab.GRESIK JAWA TIMUR 61121,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
Kop.Karyawan Karya Makmur,buyer,14137590904000,IDN,4,,JL.BY PASS 1 GUSTI NGURAH RAI PESANGGARAN Blok 000 No.535 RT:000 RW:000 Kel.PEDUNGAN Kec.DENPASAR SELATAN Kota/Kab.DENPASAR BALI 80222,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Bhoemi Laguboti Jaya,buyer,25627449721000,IDN,4,,JL. JEND. SUDIRMAN Blok 000 No.64 RT:011 RW:000 Kel.DAMAI Kec.BALIKPAPAN SELATAN Kota/Kab.BALIKPAPAN KALIMANTAN TIMUR 76114,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Eds Manufacturing Indonesia,buyer,10618684092000,IDN,4,,JL. RAYA SERANG KM 24 Blok 000 No.000 RT:000 RW:000 Kel.BALARAJA Kec.BALAJARA Kota/Kab.TANGERANG BANTEN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Cikarang Listrindo Tbk,buyer,15477029062000,IDN,4,,JL. JEND SUDIRMAN KAV 29-31 WORLD TRADE CENTRE Blok 000 No.000 RT:000 RW:000 Kel.KARET Kec.SETIABUDI Kota/Kab.JAKARTA SELATAN DKI JAKRTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Zenbi Machinery And Electronics Indonesia,buyer,705721884413000,IDN,4,,JL. INTI 1LIPPO CIKARANG Blok C1 No.7 RT:000 RW:000 Kel.CIBATU Kec.CIKARANG SELATAN Kota/Kab.BEKASI JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Tereos Fks Indonesia,buyer,210402848073000,IDN,4,,Gedung Sampoerna Strategic Square North Tower Lt. 18 Jl. Jend. Sudirman Kav. 45-46 Blok 000 No.000 RT:003 RW:004 Kel.Karet Semanggi Kec.Setiabudi Kota/Kab.Jakarta Selatan DKI Jakarta 12930,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Hamada Jaya Nusantara,buyer,708566989451000,IDN,4,,GRAHA SEGOVIA S.13 Blok 000 No.102 RT:002 RW:006 Kel.CIAKAR Kec.PANONGAN Kota/Kab.TANGERANG BANTEN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Michael Page Internasional Indonesia,buyer,33269473012000,IDN,4,,"GEDUNG ONE PACIFIC PLACE LEVEL 12 SUITE B-F, SCBC, JL. JEND. SUDIRMAN KAV 52-53 Blok 000 No.000 RT:000 RW:000 Kel.SENAYAN Kec.KEBAYORAN BARU Kota/Kab.JAKARTA SELATAN DKI JAKARTA 00000",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Azoya Culasemesta Perkasa,buyer,33448150426000,IDN,4,,"JL SENA III, TAMAN BIMA PERMAI F6 RT 003 RW 009, TUK, KEDAWUNG, KAB. CIREBON, JAWA BARAT, 45153",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
